,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,0.6411034107208252,0.02382248838237304,0.10514793395996094,0.0007768181584839946,0,{1: 5},gini,9,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",41.45850120870266,38.6986301369863,40.34274193548387,38.064516129032256,42.84274193548387,40.28142626913779,1.7532562352501369,50,47.86333400524088,47.46522878451925,47.979645304312776,48.03506650544136,47.722692462716644,47.81319341244618,0.20431240047402685
11,0.6569365501403809,0.014601408140997509,0.10655860900878907,0.002271171447082541,0,{1: 5},gini,9,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",41.27719580983078,38.920225624496375,40.34274193548387,38.145161290322584,43.00403225806452,40.33787138363962,1.7209569988805644,49,48.01451320298327,47.54585768998186,48.03002821442966,48.120717452640065,47.878879484079,47.91799920882276,0.20148439068657353
12,0.5681612014770507,0.006603560443752131,0.10897164344787598,0.0028043516563567195,0,{1: 5},gini,12,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.42546333601934,40.59226430298147,42.07661290322581,40.08064516129032,44.13306451612903,41.86161004392919,1.4357393013383932,27,45.69643217093328,45.71155009070752,45.52095929060862,45.954252317613864,45.81821846029827,45.74028246603232,0.14332352886952113
13,0.5473546028137207,0.0351978801870804,0.10618777275085449,0.0014487452286416024,0,{1: 5},gini,12,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",41.68009669621273,39.06124093473006,41.189516129032256,39.45564516129032,42.641129032258064,40.805525590704676,1.352513917232773,42,47.777665793186856,47.78270509977827,47.62192664248287,48.39782345828295,47.66223297057638,47.84847079286146,0.2818274663305812
14,0.5960945606231689,0.03823425085006642,0.10647292137145996,0.00265871385870902,0,{1: 5},gini,12,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",41.37792103142627,37.99355358581789,39.939516129032256,37.54032258064516,42.016129032258064,39.773488471835925,1.7768738728744997,53,49.13827857286837,49.09796412013707,49.08806932688432,49.863966142684404,48.91172914147521,49.220001460809875,0.3312703322858461
15,0.6036727428436279,0.0591411215578314,0.108311128616333,0.004850472194223737,0,{1: 5},gini,12,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",40.77356970185335,36.44238517324738,38.528225806451616,35.98790322580645,41.149193548387096,38.57625549114918,2.1308907442984975,59,50.56944164482967,50.23684740979641,50.39298669891173,51.02781136638452,49.9093107617896,50.42727957634239,0.3705618946720996
16,0.45602569580078123,0.015889291669235448,0.10670266151428223,0.0020534267626452474,0,{1: 5},gini,14,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",41.962127316680096,40.511684125705074,42.07661290322581,40.38306451612903,43.79032258064516,41.744762288477034,1.2422875571792862,32,45.6661963313848,45.80225760935296,45.50080612656187,45.9391374445788,45.999596936719065,45.78159888971949,0.18162084339170143
17,0.4771276950836182,0.04800368392555369,0.10561790466308593,0.0009882847452400794,0,{1: 5},gini,14,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",41.27719580983078,39.222401289282836,40.604838709677416,40.060483870967744,43.024193548387096,40.837822645629174,1.2838527754684783,41,48.11529933481153,47.84821608546664,47.99476017734784,48.60943168077388,47.92926239419589,48.099393934519156,0.26958292244512144
18,0.5215096950531006,0.061991447355974616,0.1115178108215332,0.005959786293739168,0,{1: 5},gini,14,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",39.826752618855764,38.195004029008864,38.931451612903224,38.50806451612903,43.00403225806452,39.69306100699228,1.7440667610110139,54,49.51118726063294,49.36504736948196,49.7279322853688,50.065497783151955,49.0528012898025,49.54449319768763,0.3406366685920296
19,0.5558323860168457,0.036539642277339975,0.10826706886291504,0.0019258181113701635,0,{1: 5},gini,14,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 5}, 'criterion': 'gini', 'max_depth': 14, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",39.04109589041096,36.20064464141821,37.92338709677419,35.685483870967744,41.149193548387096,37.999961009591644,1.9799916568299165,60,50.937311026002824,50.886917960088695,51.1285771866183,51.536678758565095,50.332527206771466,50.96440242760927,0.3899891362396411
20,0.38420829772949217,0.036635472315655435,0.1058201789855957,0.001085850619980971,0,{1: 6},gini,3,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.60676873489122,42.52618855761483,41.51209677419355,41.189516129032256,43.16532258064516,42.1999785552754,0.7345741572868963,5,42.37048982060069,42.718201975408185,42.66928657799274,42.63905683192261,42.35187424425635,42.549781890036115,0.15616004179668344
21,0.394411563873291,0.03847995757015968,0.10589218139648438,0.0008344492638325289,0,{1: 6},gini,3,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",42.60676873489122,42.52618855761483,41.51209677419355,41.189516129032256,43.16532258064516,42.1999785552754,0.7345741572868963,5,42.37048982060069,42.718201975408185,42.66928657799274,42.63905683192261,42.35187424425635,42.549781890036115,0.15616004179668344
22,0.4229416847229004,0.05143076229862082,0.10583057403564453,0.002484306678617369,0,{1: 6},gini,3,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",42.60676873489122,42.52618855761483,41.51209677419355,41.189516129032256,43.16532258064516,42.1999785552754,0.7345741572868963,5,42.37048982060069,42.718201975408185,42.66928657799274,42.63905683192261,42.35187424425635,42.549781890036115,0.15616004179668344
23,0.42886919975280763,0.03507074560658421,0.10692276954650878,0.003819150928385703,0,{1: 6},gini,3,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",42.60676873489122,42.52618855761483,41.51209677419355,41.189516129032256,43.16532258064516,42.1999785552754,0.7345741572868963,5,42.37048982060069,42.718201975408185,42.66928657799274,42.63905683192261,42.35187424425635,42.549781890036115,0.15616004179668344
24,0.5180988788604737,0.03833316162229643,0.10510115623474121,0.0008267026407100977,0,{1: 6},gini,6,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.32473811442385,41.236905721192585,41.75403225806452,41.149193548387096,43.568548387096776,42.00668360583297,0.8868213077296228,22,44.32070147147753,44.10401128804676,44.39238210399033,45.00705360741637,44.17069729947602,44.3989691540814,0.32094987275194736
25,0.5526504039764404,0.011709463231911708,0.1050023078918457,0.0007383162398370989,0,{1: 6},gini,6,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",42.32473811442385,41.236905721192585,41.79435483870968,41.149193548387096,43.568548387096776,42.014748121962,0.884667822285099,19,44.330780084660354,44.093932674863936,44.4024586860137,45.00705360741637,44.17069729947602,44.40098447048608,0.32235496402773534
